source_fidelity_first_pass	warmuphmc	inferred_translation_note	row_source_claim	source_fidelity_reason	source_fidelity_verdict	inferred_family_provenance	semantic_route	source_line	renderer_family_provenance	probe_id	probe_evidence_from_row	renderer_family_claim	family_discrepancy	log_density	formula_support	exact_evidence_kind	stan_data_sha256	family_support	dimension	failure_stage	failure_evidence	exact_probe_id	descriptor_mount_contract	inferred_translation_status	receipt_body_sha256	source	source_path	formula_claim_matches_return	row_key	bridgestan_instantiate	brmi_eval	dataset_claim	exact_current_brm_body	exact_capability_tier	warmuphmc_draws	dataset_support	dataset_receipt_statuses	brmi_parse	data_only_citation	stanc	source_fidelity_manual_reviewed	stan_transpile	stan_code_sha256	family_description_claim	name_claim	formula_return	gradient_finite	sbpmx_pattern_provenance	family_metadata_claim	receipt_retrieved_at	key	deployed	inferred_current_brm_body	descriptor	exact_translation_note	probe_evidence_kind	sbbrmi_lower	exact_translation_status	receipt_final_url	sbpmx_semantic_pattern	citation_authority_class	dataset_receipt_urls	historical_sha	formula_claim	source_correction_with_evidence	inferred_family	receipt_evidence_anchor	semantic_route_note	receipt_http_status	inferred_capability_tier	row_index	data_shape_assumptions
unverifiable	not-run	family is not explicit or defensibly inferred	synthetic	No external model citation: catalog claim is synthetic/uncited.	unverifiable	unresolved	ordinary_brm	987	CatalogServer_default_unsubstantiated			gaussian	renderer-default-unsubstantiated; semantic family unresolved		not_evaluable	not-probed		not_evaluable					no executable descriptor until translation is resolved	unresolved-family		kruschke	scripts/examples/kruschke.jl	true	kruschke:censored_missing	not-run	not-run	censored		unresolved-family		synthetic_claim_only	synthetic-no-external-receipt	not-run	false	not-run	false	not-run			Censored Data — Missing Values Model	y_na ~ 1	not-run	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl			censored_missing	true		not-run	family is not explicit or defensibly inferred	not-probed	not-run	unresolved-family		@options + option_domain/option_records + semantic_card under semantic_app	no_external_authority	synthetic	05c3f465e7987e8d7caa7e214fedddd90415a922	y_na ~ 1				direct population/likelihood route when the family and terms are supported		unresolved-family	222	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
unverifiable	not-run	family is not explicit or defensibly inferred	synthetic	No external model citation: catalog claim is synthetic/uncited.	unverifiable	unresolved	ordinary_brm	1003	CatalogServer_default_unsubstantiated			gaussian	renderer-default-unsubstantiated; semantic family unresolved		not_evaluable	not-probed		not_evaluable					no executable descriptor until translation is resolved	unresolved-family		kruschke	scripts/examples/kruschke.jl	true	kruschke:censored_lr	not-run	not-run	censored		unresolved-family		synthetic_claim_only	synthetic-no-external-receipt	not-run	false	not-run	false	not-run			Censored Data — Left/Right Censoring	y1 | cens(cen1) ~ 1	not-run	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl			censored_lr	true		not-run	family is not explicit or defensibly inferred	not-probed	not-run	unresolved-family		@options + option_domain/option_records + semantic_card under semantic_app	no_external_authority	synthetic	05c3f465e7987e8d7caa7e214fedddd90415a922	y1 | cens(cen1) ~ 1				direct population/likelihood route when the family and terms are supported		unresolved-family	223	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
unverifiable	not-run	family is not explicit or defensibly inferred	synthetic	No external model citation: catalog claim is synthetic/uncited.	unverifiable	unresolved	ordinary_brm	1019	CatalogServer_default_unsubstantiated			gaussian	renderer-default-unsubstantiated; semantic family unresolved		not_evaluable	not-probed		not_evaluable					no executable descriptor until translation is resolved	unresolved-family		kruschke	scripts/examples/kruschke.jl	true	kruschke:censored_interval	not-run	not-run	censored		unresolved-family		synthetic_claim_only	synthetic-no-external-receipt	not-run	false	not-run	false	not-run			Censored Data — Interval Censoring	y2 | cens(cen2, y3) ~ 1	not-run	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl			censored_interval	true		not-run	family is not explicit or defensibly inferred	not-probed	not-run	unresolved-family		@options + option_domain/option_records + semantic_card under semantic_app	no_external_authority	synthetic	05c3f465e7987e8d7caa7e214fedddd90415a922	y2 | cens(cen2, y3) ~ 1				direct population/likelihood route when the family and terms are supported		unresolved-family	224	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
unverifiable	not-run	explicit log-link Poisson likelihood; offset(...) becomes ordinary log exposure	https://doi.org/10.18637/jss.v080.i01	Retrieved source does not expose enough formula-specific evidence to confirm or refute the catalog claim conservatively.	unverifiable	inferred-from-name	ordinary_brm	37	CatalogServer_default_unsubstantiated	24ea9de506dc58a5	450	gaussian	renderer-default-contradicts semantic inference	-12.0	insufficient_terms:0/4	not-probed	27a0fe07dd73e058fcb4ce2749188e2db6526f6de87c46ab8c440988b0811749	not_claimed	7				authoritative brm_descriptor/brm_execute; experimental SbPMX semantic_app mount adapter	ready	89f79a2d3c77d1fd081c0dcfeac5e9c692e82ee1290a2edbf18b33898b9711b1	burkner_papers	scripts/examples/burkner_papers.jl	true	burkner_papers:epilepsy_base	pass	pass	epilepsy		unresolved-family		not_observed	reachable-data-or-description	pass	false	pass	false	pass	0713c5a289e3ff9fa4cb0b424ac287536d36709fec86085af290a550dc88cdcd		Epileptic Seizure Counts — Poisson GLMM	count ~ zBase * Trt + (1 | patient)	true	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:08.677061+00:00	epilepsy_base	true	log_rate ~ zBase + Trt + (zBase & Trt) + (1 | patient)\ncount ~ Poisson(exp(log_rate))	pass	family is not explicit or defensibly inferred	direct	pass	unresolved-family	https://www.jstatsoft.org/article/view/v080i01	@options + option_domain/option_records + semantic_card under semantic_app	cited_project_author_publisher_surface	https://vincentarelbundock.github.io/Rdatasets/csv/MASS/epil.csv	05c3f465e7987e8d7caa7e214fedddd90415a922	count ~ zBase * Trt + (1 | patient)		poisson		direct population/likelihood route when the family and terms are supported	200	bridgestan-finite-density-gradient	225	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
unverifiable	not-run	censored/truncated response	https://doi.org/10.18637/jss.v080.i01	Retrieved source does not expose enough formula-specific evidence to confirm or refute the catalog claim conservatively.	unverifiable	inferred-from-name	ordinary_brm	53	CatalogServer_default_unsubstantiated			gaussian	renderer-default-contradicts semantic inference		insufficient_terms:0/5	not-probed		not_claimed					no executable descriptor until translation is resolved	unsupported	89f79a2d3c77d1fd081c0dcfeac5e9c692e82ee1290a2edbf18b33898b9711b1	burkner_papers	scripts/examples/burkner_papers.jl	true	burkner_papers:epilepsy_trunc	not-run	not-run	epilepsy		unresolved-family		not_observed	reachable-data-or-description	not-run	false	not-run	false	not-run			Epileptic Seizure Counts — Truncated Poisson	count | trunc(ub = 104) ~ zBase * Trt + (1 | patient)	not-run	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:08.677061+00:00	epilepsy_trunc	true		not-run	family is not explicit or defensibly inferred	not-probed	not-run	unresolved-family	https://www.jstatsoft.org/article/view/v080i01	@options + option_domain/option_records + semantic_card under semantic_app	cited_project_author_publisher_surface	https://vincentarelbundock.github.io/Rdatasets/csv/MASS/epil.csv	05c3f465e7987e8d7caa7e214fedddd90415a922	count | trunc(ub = 104) ~ zBase * Trt + (1 | patient)		poisson		direct population/likelihood route when the family and terms are supported	200	unsupported	226	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
unverifiable	not-run	family is not explicit or defensibly inferred	https://doi.org/10.18637/jss.v080.i01	Retrieved source does not expose enough formula-specific evidence to confirm or refute the catalog claim conservatively.	unverifiable	unresolved	ordinary_brm	69	CatalogServer_default_unsubstantiated			gaussian	renderer-default-unsubstantiated; semantic family unresolved		insufficient_terms:0/3	not-probed		not_claimed					no executable descriptor until translation is resolved	unresolved-family	89f79a2d3c77d1fd081c0dcfeac5e9c692e82ee1290a2edbf18b33898b9711b1	burkner_papers	scripts/examples/burkner_papers.jl	true	burkner_papers:epilepsy_simple	not-run	not-run	epilepsy		unresolved-family		name_or_key_present	reachable-data-or-description	not-run	false	not-run	false	not-run			Epileptic Seizure Counts — Simplified Main Effects	count ~ Trt + (1 | patient)	not-run	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:08.677061+00:00	epilepsy_simple	true		not-run	family is not explicit or defensibly inferred	not-probed	not-run	unresolved-family	https://www.jstatsoft.org/article/view/v080i01	@options + option_domain/option_records + semantic_card under semantic_app	cited_project_author_publisher_surface	https://vincentarelbundock.github.io/Rdatasets/csv/MASS/epil.csv	05c3f465e7987e8d7caa7e214fedddd90415a922	count ~ Trt + (1 | patient)			text_offset=95; matched_terms=main; context_sha256=21c362c03492e446	direct population/likelihood route when the family and terms are supported	200	unresolved-family	227	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
unverifiable	not-run	term has no semantics-preserving mechanical alias	https://doi.org/10.18637/jss.v080.i01	Retrieved source does not expose enough formula-specific evidence to confirm or refute the catalog claim conservatively.	unverifiable	inferred-from-name	ordinary_brm	117	CatalogServer_default_unsubstantiated			gaussian	renderer-default-contradicts semantic inference		insufficient_terms:0/4	not-probed		not_claimed					no executable descriptor until translation is resolved	unsupported	89f79a2d3c77d1fd081c0dcfeac5e9c692e82ee1290a2edbf18b33898b9711b1	burkner_papers	scripts/examples/burkner_papers.jl	true	burkner_papers:inhaler	not-run	not-run	inhaler		unresolved-family		name_or_key_present	synthetic-no-external-receipt	not-run	false	not-run	false	not-run			Inhaler Ordinal Ratings — Sequential Ratio Model	rating ~ period + carry + cs(treat)	not-run	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:08.677061+00:00	inhaler	true		not-run	family is not explicit or defensibly inferred	not-probed	not-run	unresolved-family	https://www.jstatsoft.org/article/view/v080i01	@options + option_domain/option_records + semantic_card under semantic_app	cited_project_author_publisher_surface	synthetic	05c3f465e7987e8d7caa7e214fedddd90415a922	rating ~ period + carry + cs(treat)		ordered_logistic	text_offset=765; matched_terms=ordinal; context_sha256=c098b783eecbbe32	direct population/likelihood route when the family and terms are supported	200	unsupported	228	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
unverifiable	not-run	censored/truncated response	https://doi.org/10.18637/jss.v080.i01	Retrieved source does not expose enough formula-specific evidence to confirm or refute the catalog claim conservatively.	unverifiable	inferred-from-name	ordinary_brm	169	CatalogServer_default_unsubstantiated			gaussian	renderer-default-contradicts semantic inference		insufficient_terms:1/7	not-probed		not_claimed					no executable descriptor until translation is resolved	unsupported	89f79a2d3c77d1fd081c0dcfeac5e9c692e82ee1290a2edbf18b33898b9711b1	burkner_papers	scripts/examples/burkner_papers.jl	true	burkner_papers:kidney	not-run	not-run	kidney		unresolved-family		name_or_key_present	synthetic-no-external-receipt	not-run	false	not-run	false	not-run			Kidney Recurrence Times — Lognormal Survival	time | cens(censored) ~ age * sex + disease + (1 | patient)	not-run	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:08.677061+00:00	kidney	true		not-run	family is not explicit or defensibly inferred	not-probed	not-run	unresolved-family	https://www.jstatsoft.org/article/view/v080i01	@options + option_domain/option_records + semantic_card under semantic_app	cited_project_author_publisher_surface	synthetic	05c3f465e7987e8d7caa7e214fedddd90415a922	time | cens(censored) ~ age * sex + disease + (1 | patient)		lognormal	text_offset=964; matched_terms=censored,survival; context_sha256=067988a9480bce7d	direct population/likelihood route when the family and terms are supported	200	unsupported	229	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
unverifiable	not-run	multi-formula/nonlinear brms declaration	https://doi.org/10.18637/jss.v080.i01	Retrieved source does not expose enough formula-specific evidence to confirm or refute the catalog claim conservatively.	unverifiable	inferred-from-name	ordinary_brm	203	CatalogServer_default_unsubstantiated			gaussian	renderer-default-unsubstantiated; inference happens to agree		insufficient_terms:0/0	not-probed		not_claimed					no executable descriptor until translation is resolved	unsupported	89f79a2d3c77d1fd081c0dcfeac5e9c692e82ee1290a2edbf18b33898b9711b1	burkner_papers	scripts/examples/burkner_papers.jl	true	burkner_papers:hetero_jss_sigma	not-run	not-run	hetero_jss		unresolved-family		name_or_key_present	synthetic-no-external-receipt	not-run	false	not-run	false	not-run			Heteroscedastic Model — Group-Specific Sigma	bf(y ~ x, sigma ~ 0 + x)	not-run	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:08.677061+00:00	hetero_jss_sigma	true		not-run	family is not explicit or defensibly inferred	not-probed	not-run	unresolved-family	https://www.jstatsoft.org/article/view/v080i01	@options + option_domain/option_records + semantic_card under semantic_app	cited_project_author_publisher_surface	synthetic	05c3f465e7987e8d7caa7e214fedddd90415a922	bf(y ~ x, sigma ~ 0 + x)		gaussian	text_offset=43; matched_terms=model; context_sha256=8f3ad7ab69b41eeb	direct population/likelihood route when the family and terms are supported	200	unsupported	230	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
unverifiable	not-run	family is not explicit or defensibly inferred	https://doi.org/10.18637/jss.v080.i01	Retrieved source does not expose enough formula-specific evidence to confirm or refute the catalog claim conservatively.	unverifiable	unresolved	ordinary_brm	220	CatalogServer_default_unsubstantiated			gaussian	renderer-default-unsubstantiated; semantic family unresolved		insufficient_terms:0/1	not-probed		not_claimed					no executable descriptor until translation is resolved	unresolved-family	89f79a2d3c77d1fd081c0dcfeac5e9c692e82ee1290a2edbf18b33898b9711b1	burkner_papers	scripts/examples/burkner_papers.jl	true	burkner_papers:hetero_jss_quantile	not-run	not-run	hetero_jss		unresolved-family		not_observed	synthetic-no-external-receipt	not-run	false	not-run	false	not-run			Quantile Regression — Asymmetric Laplace	bf(y ~ x, quantile = 0.25)	not-run	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:08.677061+00:00	hetero_jss_quantile	true		not-run	family is not explicit or defensibly inferred	not-probed	not-run	unresolved-family	https://www.jstatsoft.org/article/view/v080i01	@options + option_domain/option_records + semantic_card under semantic_app	cited_project_author_publisher_surface	synthetic	05c3f465e7987e8d7caa7e214fedddd90415a922	bf(y ~ x, quantile = 0.25)				direct population/likelihood route when the family and terms are supported	200	unresolved-family	231	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
confirmed	not-run	explicit log-link Poisson likelihood; offset(...) becomes ordinary log exposure	https://doi.org/10.32614/RJ-2018-017	The retrieved official/primary source contains the normalized claimed formula text.	confirmed	inferred-from-name	ordinary_brm	250	CatalogServer_default_unsubstantiated	15c31be1759e0507	464	gaussian	renderer-default-contradicts semantic inference	-12.0	exact_text_present	not-probed	b13ed9b1ef4d51f53c91c04a117ecf6138bfbba2192d02ea17e8b00d46ce47fc	not_claimed	3				authoritative brm_descriptor/brm_execute; experimental SbPMX semantic_app mount adapter	ready	33aed1138c3b66dd945cdccac47d9cd5436d5c509bf30b296940900f1605c1bb	burkner_papers	scripts/examples/burkner_papers.jl	true	burkner_papers:fish_rj_poisson	pass	pass	fish_rj		unresolved-family		name_or_key_present	reachable-data-or-description	pass	false	pass	false	pass	3b29b0f704c65c68a906706d7e76ac0f7d4dea59e847ac59b87cce92c7165b4f		Fish Counts — Poisson Baseline	count ~ persons + child + camper	true	SbPMX origin/main@a8fd3c02e1e2305683a56c91384701bfeba6b528:design/{ASKS.md,SbPMX.jl,mock_runtime.jl},compat/check-semantic-model-pipeline.jl		2026-07-28T21:07:08.679121+00:00	fish_rj_poisson	true	log_rate ~ persons + child + camper\ncount ~ Poisson(exp(log_rate))	pass	family is not explicit or defensibly inferred	direct	pass	unresolved-family	https://journal.r-project.org/articles/RJ-2018-017/index.html	@options + option_domain/option_records + semantic_card under semantic_app	cited_project_author_publisher_surface	http://paulbuerkner.com/data/fish.csv	05c3f465e7987e8d7caa7e214fedddd90415a922	count ~ persons + child + camper		poisson	text_offset=19622; matched_terms=camper,persons; context_sha256=97f7f57bb9fe4237	direct population/likelihood route when the family and terms are supported	200	bridgestan-finite-density-gradient	232	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
