key	deployed	family_text_claim	dataset_source_claim	row_source_claim	hidden_claim	historical_sha	source_line	example_claim	source	source_path	formula_claim	formula_match	name_claim	formula_return	family_claim_provenance	row_index	verified_claim	family_claim	dataset_claim	variant	family_selected	family_selected_provenance	family_audit_evidence_class	family_audit_evidence_strength	family_audit_authoritative_surface	family_audit_authoritative_revision	family_audit_authoritative_path_anchor	family_audit_retrieved_at_utc	family_audit_http_status	family_audit_explicit_evidence	family_audit_semantic_evidence	family_audit_dataset_evidence	family_audit_negative_evidence	family_audit_decision_rationale	semantic_route	route_note	translation_status	surface_support_class	surface_secondary_gap	current_brm_body	translation_note	data_columns	group_columns	data_shape_assumptions
fixed_random_re	true	bernoulli	synthetic	https://bambinos.github.io/bambi/notebooks/fixed_random.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	420	fixed_random	bambi	scripts/examples/bambi.jl	y ~ x + z + (1|group)	true	Fixed/Random Effects — Random Effects Model	y ~ x + z + (1|group)	inferred-from-description	19	false		fixed_random	inferred-family	bernoulli	inferred-from-description													ordinary_brm	direct population/likelihood route when the family and terms are supported	ready	already-expressible-verbatim		log_odds ~ x + z + (1|group)\ny ~ BernoulliLogit(log_odds)	explicit Bernoulli-logit likelihood	y,x,z,group	group	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
fixed_random_mundlak	true	bernoulli	synthetic	https://bambinos.github.io/bambi/notebooks/fixed_random.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	435	fixed_random	bambi	scripts/examples/bambi.jl	y ~ x + z + xbar + (1|group)	true	Fixed/Random Effects — Mundlak Machine	y ~ x + z + xbar + (1|group)	inferred-from-description	20	false		fixed_random	exact-metadata		unresolved													ordinary_brm	direct population/likelihood route when the family and terms are supported	unresolved-family	historical-semantics-unresolved	family evidence remains indeterminate		family is not explicit or defensibly inferred	y,x,z,xbar,group	group	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
fixed_random_mundlak	true	bernoulli	synthetic	https://bambinos.github.io/bambi/notebooks/fixed_random.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	435	fixed_random	bambi	scripts/examples/bambi.jl	y ~ x + z + xbar + (1|group)	true	Fixed/Random Effects — Mundlak Machine	y ~ x + z + xbar + (1|group)	inferred-from-description	20	false		fixed_random	inferred-family	bernoulli	inferred-from-description													ordinary_brm	direct population/likelihood route when the family and terms are supported	ready	already-expressible-verbatim		log_odds ~ x + z + xbar + (1|group)\ny ~ BernoulliLogit(log_odds)	explicit Bernoulli-logit likelihood	y,x,z,xbar,group	group	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
t_regression_gaussian	true	gaussian	synthetic	https://bambinos.github.io/bambi/notebooks/t_regression.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	467	t_regression	bambi	scripts/examples/bambi.jl	y ~ x	true	Robust Regression — Gaussian Family	y ~ x	inferred-from-description	21	false		t_regression	exact-metadata		unresolved													ordinary_brm	direct population/likelihood route when the family and terms are supported	unresolved-family	historical-semantics-unresolved	family evidence remains indeterminate		family is not explicit or defensibly inferred	y,x		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
t_regression_gaussian	true	gaussian	synthetic	https://bambinos.github.io/bambi/notebooks/t_regression.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	467	t_regression	bambi	scripts/examples/bambi.jl	y ~ x	true	Robust Regression — Gaussian Family	y ~ x	inferred-from-description	21	false		t_regression	inferred-family	gaussian	inferred-from-description													ordinary_brm	direct population/likelihood route when the family and terms are supported	ready	already-expressible-verbatim		loc ~ x\nlog(sigma) ~ 1\ny ~ Normal(loc, sigma)	explicit Normal likelihood; named log-scale sigma predictor uses native linked-predictor syntax	y,x		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
t_regression_t	true	t	synthetic	https://bambinos.github.io/bambi/notebooks/t_regression.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	482	t_regression	bambi	scripts/examples/bambi.jl	y ~ x	true	Robust Regression — Student's t Family	y ~ x	inferred-from-description	22	false		t_regression	exact-metadata		unresolved													ordinary_brm	direct population/likelihood route when the family and terms are supported	unresolved-family	historical-semantics-unresolved	family evidence remains indeterminate		family is not explicit or defensibly inferred	y,x		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
t_regression_t	true	t	synthetic	https://bambinos.github.io/bambi/notebooks/t_regression.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	482	t_regression	bambi	scripts/examples/bambi.jl	y ~ x	true	Robust Regression — Student's t Family	y ~ x	inferred-from-description	22	false		t_regression	inferred-family	student_t	inferred-from-description													ordinary_brm	direct population/likelihood route when the family and terms are supported	semantic-rewrite	already-expressible-via-semantic-rewrite		loc ~ x\nlog(scale) ~ 1\ny ~ LocationScale(loc, scale, TDist(nu))	the SBBRMI-only LocationScale Student-t dispatcher landed at canonical 11031f2 and is executable; each row still needs its historical degrees-of-freedom value/prior recovered before this symbolic `nu` body is faithful	y,x		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
predict_new_groups	true	gaussian	https://gist.githubusercontent.com/ucals/2cf9d101992cb1b78c2cdd6e3bac6a4b/raw/43034c39052dcf97d4b894d2ec1bc3f90f3623d9/osic_pulmonary_fibrosis.csv	https://bambinos.github.io/bambi/notebooks/predict_new_groups.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	519	predict_new_groups	bambi	scripts/examples/bambi.jl	fvc ~ 0 + weeks + smoking_status + (0 + weeks | patient)	true	Predict New Groups	fvc ~ 0 + weeks + smoking_status + (0 + weeks | patient)	inferred-from-description	23	false		predict_new_groups	exact-metadata		unresolved													ordinary_brm	direct population/likelihood route when the family and terms are supported	unresolved-family	historical-semantics-unresolved	family evidence remains indeterminate		family is not explicit or defensibly inferred	fvc,weeks,smoking_status,patient	patient	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
predict_new_groups	true	gaussian	https://gist.githubusercontent.com/ucals/2cf9d101992cb1b78c2cdd6e3bac6a4b/raw/43034c39052dcf97d4b894d2ec1bc3f90f3623d9/osic_pulmonary_fibrosis.csv	https://bambinos.github.io/bambi/notebooks/predict_new_groups.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	519	predict_new_groups	bambi	scripts/examples/bambi.jl	fvc ~ 0 + weeks + smoking_status + (0 + weeks | patient)	true	Predict New Groups	fvc ~ 0 + weeks + smoking_status + (0 + weeks | patient)	inferred-from-description	23	false		predict_new_groups	inferred-family	gaussian	inferred-from-description													ordinary_brm	direct population/likelihood route when the family and terms are supported	ready	already-expressible-verbatim		loc ~ 0 + weeks + smoking_status + (0 + weeks | patient)\nlog(sigma) ~ 1\nfvc ~ Normal(loc, sigma)	explicit Normal likelihood; named log-scale sigma predictor uses native linked-predictor syntax	fvc,weeks,smoking_status,patient	patient	synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
poly_falling_explicit	true	gaussian	synthetic	https://bambinos.github.io/bambi/notebooks/polynomial_regression.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	590	polynomial_regression	bambi	scripts/examples/bambi.jl	x ~ I(t**2) + 1	true	Polynomial Regression — Falling Ball (Explicit)	x ~ I(t**2) + 1	inferred-from-description	24	false		poly_falling	exact-metadata		unresolved													ordinary_brm	direct population/likelihood route when the family and terms are supported	unresolved-family	historical-semantics-unresolved	family evidence remains indeterminate		family is not explicit or defensibly inferred	x,t		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
poly_falling_explicit	true	gaussian	synthetic	https://bambinos.github.io/bambi/notebooks/polynomial_regression.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	590	polynomial_regression	bambi	scripts/examples/bambi.jl	x ~ I(t**2) + 1	true	Polynomial Regression — Falling Ball (Explicit)	x ~ I(t**2) + 1	inferred-from-description	24	false		poly_falling	inferred-family	gaussian	inferred-from-description													ordinary_brm	direct population/likelihood route when the family and terms are supported	ready	already-expressible-via-semantic-rewrite		loc ~ protect(t^2) + 1\nlog(sigma) ~ 1\nx ~ Normal(loc, sigma)	explicit Normal likelihood; named log-scale sigma predictor uses native linked-predictor syntax	x,t		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
poly_falling_alt	true	gaussian	synthetic	https://bambinos.github.io/bambi/notebooks/polynomial_regression.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	606	polynomial_regression	bambi	scripts/examples/bambi.jl	x ~ {t**2} + 1	true	Polynomial Regression — Falling Ball (Curly-Brace Syntax)	x ~ {t**2} + 1	inferred-from-description	25	false		poly_falling	exact-metadata		unresolved													ordinary_brm	direct population/likelihood route when the family and terms are supported	unresolved-family	historical-semantics-unresolved	family evidence remains indeterminate		family is not explicit or defensibly inferred	x,t		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
poly_falling_alt	true	gaussian	synthetic	https://bambinos.github.io/bambi/notebooks/polynomial_regression.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	606	polynomial_regression	bambi	scripts/examples/bambi.jl	x ~ {t**2} + 1	true	Polynomial Regression — Falling Ball (Curly-Brace Syntax)	x ~ {t**2} + 1	inferred-from-description	25	false		poly_falling	inferred-family	gaussian	inferred-from-description													ordinary_brm	direct population/likelihood route when the family and terms are supported	ready	already-expressible-via-semantic-rewrite		loc ~ protect(t^2) + 1\nlog(sigma) ~ 1\nx ~ Normal(loc, sigma)	explicit Normal likelihood; named log-scale sigma predictor uses native linked-predictor syntax	x,t		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
poly_falling_precomp	true	gaussian	synthetic	https://bambinos.github.io/bambi/notebooks/polynomial_regression.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	622	polynomial_regression	bambi	scripts/examples/bambi.jl	x ~ tsquared + 1	true	Polynomial Regression — Falling Ball (Pre-Computed Column)	x ~ tsquared + 1	inferred-from-description	26	false		poly_falling	exact-metadata		unresolved													ordinary_brm	direct population/likelihood route when the family and terms are supported	unresolved-family	historical-semantics-unresolved	family evidence remains indeterminate		family is not explicit or defensibly inferred	x,tsquared		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
poly_falling_precomp	true	gaussian	synthetic	https://bambinos.github.io/bambi/notebooks/polynomial_regression.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	622	polynomial_regression	bambi	scripts/examples/bambi.jl	x ~ tsquared + 1	true	Polynomial Regression — Falling Ball (Pre-Computed Column)	x ~ tsquared + 1	inferred-from-description	26	false		poly_falling	inferred-family	gaussian	inferred-from-description													ordinary_brm	direct population/likelihood route when the family and terms are supported	ready	already-expressible-verbatim		loc ~ tsquared + 1\nlog(sigma) ~ 1\nx ~ Normal(loc, sigma)	explicit Normal likelihood; named log-scale sigma predictor uses native linked-predictor syntax	x,tsquared		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
poly_projectile_power	true	gaussian	synthetic	https://bambinos.github.io/bambi/notebooks/polynomial_regression.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	638	polynomial_regression	bambi	scripts/examples/bambi.jl	x ~ I(t**2) + t + 1	true	Polynomial Regression — Projectile (Power Basis)	x ~ I(t**2) + t + 1	inferred-from-description	27	false		poly_projectile	exact-metadata		unresolved													ordinary_brm	direct population/likelihood route when the family and terms are supported	unresolved-family	historical-semantics-unresolved	family evidence remains indeterminate		family is not explicit or defensibly inferred	x,t		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
poly_projectile_power	true	gaussian	synthetic	https://bambinos.github.io/bambi/notebooks/polynomial_regression.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	638	polynomial_regression	bambi	scripts/examples/bambi.jl	x ~ I(t**2) + t + 1	true	Polynomial Regression — Projectile (Power Basis)	x ~ I(t**2) + t + 1	inferred-from-description	27	false		poly_projectile	inferred-family	gaussian	inferred-from-description													ordinary_brm	direct population/likelihood route when the family and terms are supported	ready	already-expressible-via-semantic-rewrite		loc ~ protect(t^2) + t + 1\nlog(sigma) ~ 1\nx ~ Normal(loc, sigma)	explicit Normal likelihood; named log-scale sigma predictor uses native linked-predictor syntax	x,t		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
poly_projectile_poly	true	gaussian	synthetic	https://bambinos.github.io/bambi/notebooks/polynomial_regression.html	false	05c3f465e7987e8d7caa7e214fedddd90415a922	654	polynomial_regression	bambi	scripts/examples/bambi.jl	x ~ poly(t, 2, raw=True)	true	Polynomial Regression — Projectile (poly() Syntax)	x ~ poly(t, 2, raw=True)	inferred-from-description	28	false		poly_projectile	exact-metadata		unresolved													ordinary_brm	direct population/likelihood route when the family and terms are supported	unresolved-family	historical-semantics-unresolved	family evidence remains indeterminate		family is not explicit or defensibly inferred	x,t,True		synthetic n=12; positive continuous predictors; integer groups; family-valid outcome
