row_index	deployed	historical_sha	source	key	source_path	source_line	name_claim	example_claim	dataset_claim	dataset_source_claim	formula_claim	formula_return	formula_match	family_claim	family_text_claim	family_claim_provenance	row_source_claim	verified_claim	hidden_claim
244	true	05c3f465e7987e8d7caa7e214fedddd90415a922	action_models	pvl_igt_noise	scripts/examples/action_models.jl	174	PVL-Delta × IGT — Action Noise vs. Clinical Group	pvl_igt	ahn_igt	https://github.com/ComputationalPsychiatry/ActionModels.jl/tree/main/docs/example_data/ahn_et_al_2014	action_noise ~ clinical_group + (1 | subjID)	action_noise ~ clinical_group + (1 | subjID)	true			unresolved	https://github.com/ComputationalPsychiatry/ActionModels.jl/blob/main/docs/julia_files/C_premade_models/pvl_delta.jl	false	false
245	true	05c3f465e7987e8d7caa7e214fedddd90415a922	epidist	delay_naive	scripts/examples/epidist.jl	86	Delay Distribution — Naive Lognormal (No Bias Correction)	outbreak_delays	outbreak_aggregated	synthetic	delay | weights(n) ~ 1	delay | weights(n) ~ 1	true			unresolved	https://epidist.epinowcast.org/articles/epidist.html	false	false
246	true	05c3f465e7987e8d7caa7e214fedddd90415a922	epidist	delay_marginal	scripts/examples/epidist.jl	105	Delay Distribution — Marginal Lognormal (Censoring + Truncation Corrected)	outbreak_delays	outbreak_aggregated	synthetic	delay_lwr | weights(n) + vreal(relative_obs_time, pwindow, swindow, delay_upr) ~ 1	delay_lwr | weights(n) + vreal(relative_obs_time, pwindow, swindow, delay_upr) ~ 1	true			unresolved	https://epidist.epinowcast.org/articles/epidist.html	false	false
247	true	05c3f465e7987e8d7caa7e214fedddd90415a922	epinowcast	enw_basic	scripts/examples/epinowcast.jl	114	Epinowcast — Basic: Geometric Random Walk + Lognormal Delay	epinowcast_basic	hosp_triangle	synthetic	enw_expectation(~0 + (1|day)) + enw_reference(~1, dist='lognormal')	enw_expectation(~0 + (1|day)) + enw_reference(~1, dist='lognormal')	true			unresolved	https://package.epinowcast.org/articles/epinowcast.html	false	false
248	true	05c3f465e7987e8d7caa7e214fedddd90415a922	epinowcast	enw_report_dow	scripts/examples/epinowcast.jl	133	Epinowcast — Report Day-of-Week Effects	epinowcast_basic	hosp_triangle	synthetic	enw_expectation(~0 + (1|day)) + enw_reference(~1, dist='lognormal') + enw_report(~(1|day_of_week))	enw_expectation(~0 + (1|day)) + enw_reference(~1, dist='lognormal') + enw_report(~(1|day_of_week))	true			unresolved	https://package.epinowcast.org/articles/epinowcast.html	false	false
249	true	05c3f465e7987e8d7caa7e214fedddd90415a922	epinowcast	enw_np_reference	scripts/examples/epinowcast.jl	153	Epinowcast — Non-parametric Hazard Delay Model	epinowcast_basic	hosp_triangle	synthetic	enw_expectation(~0 + (1|day)) + enw_reference(parametric=~0, non_parametric=~0+delay)	enw_expectation(~0 + (1|day)) + enw_reference(parametric=~0, non_parametric=~0+delay)	true			unresolved	https://package.epinowcast.org/articles/model.html	false	false
250	true	05c3f465e7987e8d7caa7e214fedddd90415a922	epinowcast	enw_age_reference	scripts/examples/epinowcast.jl	174	Epinowcast — Age-Stratified Hierarchical Delays	epinowcast_age	hosp_triangle_age	synthetic	enw_expectation(~0 + (1|day_of_week) + (1|day:.group)) + enw_reference(~1 + (1|age_group)) + enw_report(~(1|day_of_week))	enw_expectation(~0 + (1|day_of_week) + (1|day:.group)) + enw_reference(~1 + (1|age_group)) + enw_report(~(1|day_of_week))	true			unresolved	https://package.epinowcast.org/articles/germany-age-stratified-nowcasting.html	false	false
251	true	05c3f465e7987e8d7caa7e214fedddd90415a922	epinowcast	enw_age_week_reference	scripts/examples/epinowcast.jl	195	Epinowcast — Time-Varying Delay with Weekly Random Walk by Age Group	epinowcast_age	hosp_triangle_age	synthetic	enw_expectation(~0 + (1|day_of_week) + (1|day:.group)) + enw_reference(~1 + (1|age_group) + rw(week, by=age_group)) + enw_report(~(1|day_of_week))	enw_expectation(~0 + (1|day_of_week) + (1|day:.group)) + enw_reference(~1 + (1|age_group) + rw(week, by=age_group)) + enw_report(~(1|day_of_week))	true			unresolved	https://package.epinowcast.org/articles/germany-age-stratified-nowcasting.html	false	false
252	true	05c3f465e7987e8d7caa7e214fedddd90415a922	epinowcast	enw_rt_renewal	scripts/examples/epinowcast.jl	216	Epinowcast — Renewal Process with Rt Estimation	epinowcast_rt	hosp_triangle	synthetic	enw_expectation(r=~1+rw(week), generation_time=gt_pmf, observation=~1+(1|day_of_week)) + enw_reference(~1, dist='lognormal')	enw_expectation(r=~1+rw(week), generation_time=gt_pmf, observation=~1+(1|day_of_week)) + enw_reference(~1, dist='lognormal')	true			unresolved	https://package.epinowcast.org/articles/single-timeseries-rt-estimation.html	false	false
253	false	05c3f465e7987e8d7caa7e214fedddd90415a922	epinowcast	bnc_empirical	scripts/examples/epinowcast.jl	240	Baseline Nowcast — Empirical Delay Estimation	baselinenowcast	hosp_triangle	synthetic	baselinenowcast(scale_factor = 3, prop_delay = 0.5)	baselinenowcast(scale_factor = 3, prop_delay = 0.5)	true			unresolved	https://baselinenowcast.epinowcast.org/articles/baselinenowcast.html	false	true
254	true	05c3f465e7987e8d7caa7e214fedddd90415a922	rstanarm	mtcars_lm	scripts/examples/rstanarm.jl	176	Motor Trend Cars — Gaussian Linear Model	mtcars	mtcars	https://vincentarelbundock.github.io/Rdatasets/csv/datasets/mtcars.csv	mpg ~ wt + am	mpg ~ wt + am	true			unresolved	https://mc-stan.org/rstanarm/articles/priors.html	false	false
255	true	05c3f465e7987e8d7caa7e214fedddd90415a922	rstanarm	clouds_lm	scripts/examples/rstanarm.jl	194	Cloud Seeding — Regularized Linear Model (R² Prior)	clouds	clouds	https://vincentarelbundock.github.io/Rdatasets/csv/HSAUR/clouds.csv	rainfall ~ seeding * (sne + cloudcover + prewetness + echomotion) + time	rainfall ~ seeding * (sne + cloudcover + prewetness + echomotion) + time	true			unresolved	https://mc-stan.org/rstanarm/articles/lm.html	false	false
256	true	05c3f465e7987e8d7caa7e214fedddd90415a922	rstanarm	womensrole_logit	scripts/examples/rstanarm.jl	214	Women's Role Survey — Logistic Regression	womensrole	womensrole	https://vincentarelbundock.github.io/Rdatasets/csv/HSAUR/womensrole.csv	cbind(agree, disagree) ~ education + sex	cbind(agree, disagree) ~ education + sex	true			unresolved	https://mc-stan.org/rstanarm/articles/rstanarm.html	false	false
257	true	05c3f465e7987e8d7caa7e214fedddd90415a922	rstanarm	womensrole_quad	scripts/examples/rstanarm.jl	229	Women's Role Survey — Logistic with Quadratic Education	womensrole	womensrole	https://vincentarelbundock.github.io/Rdatasets/csv/HSAUR/womensrole.csv	cbind(agree, disagree) ~ education + I(education^2) + sex	cbind(agree, disagree) ~ education + I(education^2) + sex	true			unresolved	https://mc-stan.org/rstanarm/articles/rstanarm.html	false	false
258	true	05c3f465e7987e8d7caa7e214fedddd90415a922	rstanarm	kidiq_hs	scripts/examples/rstanarm.jl	246	Child IQ — Maternal High-School Status	kidiq	kidiq	https://vincentarelbundock.github.io/Rdatasets/csv/rstanarm/kidiq.csv	kid_score ~ mom_hs	kid_score ~ mom_hs	true			unresolved	https://mc-stan.org/rstanarm/articles/continuous.html	false	false
259	true	05c3f465e7987e8d7caa7e214fedddd90415a922	rstanarm	kidiq_iq	scripts/examples/rstanarm.jl	261	Child IQ — Maternal IQ	kidiq	kidiq	https://vincentarelbundock.github.io/Rdatasets/csv/rstanarm/kidiq.csv	kid_score ~ mom_iq	kid_score ~ mom_iq	true			unresolved	https://mc-stan.org/rstanarm/articles/continuous.html	false	false
260	true	05c3f465e7987e8d7caa7e214fedddd90415a922	rstanarm	kidiq_both	scripts/examples/rstanarm.jl	276	Child IQ — Maternal High-School Status and IQ	kidiq	kidiq	https://vincentarelbundock.github.io/Rdatasets/csv/rstanarm/kidiq.csv	kid_score ~ mom_hs + mom_iq	kid_score ~ mom_hs + mom_iq	true			unresolved	https://mc-stan.org/rstanarm/articles/continuous.html	false	false
261	true	05c3f465e7987e8d7caa7e214fedddd90415a922	rstanarm	kidiq_interaction	scripts/examples/rstanarm.jl	290	Child IQ — Maternal High-School × IQ Interaction	kidiq	kidiq	https://vincentarelbundock.github.io/Rdatasets/csv/rstanarm/kidiq.csv	kid_score ~ mom_hs * mom_iq	kid_score ~ mom_hs * mom_iq	true			unresolved	https://mc-stan.org/rstanarm/articles/continuous.html	false	false
262	true	05c3f465e7987e8d7caa7e214fedddd90415a922	rstanarm	clotting_gamma	scripts/examples/rstanarm.jl	307	Blood Clotting Time — Gamma GLM	clotting	clotting	synthetic	clot_time ~ log_plasma * lot_id	clot_time ~ log_plasma * lot_id	true			unresolved	https://mc-stan.org/rstanarm/articles/continuous.html	false	false
263	true	05c3f465e7987e8d7caa7e214fedddd90415a922	rstanarm	wells_dist	scripts/examples/rstanarm.jl	325	Bangladesh Wells — Logistic (Distance Only)	wells	wells	https://vincentarelbundock.github.io/Rdatasets/csv/rstanarm/wells.csv	switch ~ dist100	switch ~ dist100	true			unresolved	https://mc-stan.org/rstanarm/articles/binomial.html	false	false
264	true	05c3f465e7987e8d7caa7e214fedddd90415a922	rstanarm	wells_both	scripts/examples/rstanarm.jl	340	Bangladesh Wells — Logistic (Distance + Arsenic)	wells	wells	https://vincentarelbundock.github.io/Rdatasets/csv/rstanarm/wells.csv	switch ~ dist100 + arsenic	switch ~ dist100 + arsenic	true			unresolved	https://mc-stan.org/rstanarm/articles/binomial.html	false	false
265	true	05c3f465e7987e8d7caa7e214fedddd90415a922	rstanarm	roaches_poisson	scripts/examples/rstanarm.jl	357	Urban Roaches — Poisson Count Model	roaches	roaches	https://vincentarelbundock.github.io/Rdatasets/csv/rstanarm/roaches.csv	y ~ roach1 + treatment + senior + offset(log(exposure2))	y ~ roach1 + treatment + senior + offset(log(exposure2))	true			unresolved	https://mc-stan.org/rstanarm/articles/count.html	false	false
266	true	05c3f465e7987e8d7caa7e214fedddd90415a922	rstanarm	roaches_nb	scripts/examples/rstanarm.jl	373	Urban Roaches — Negative Binomial Count Model	roaches	roaches	https://vincentarelbundock.github.io/Rdatasets/csv/rstanarm/roaches.csv	y ~ roach1 + treatment + senior + offset(log(exposure2))	y ~ roach1 + treatment + senior + offset(log(exposure2))	true			unresolved	https://mc-stan.org/rstanarm/articles/count.html	false	false
267	true	05c3f465e7987e8d7caa7e214fedddd90415a922	rstanarm	weightgain_anova	scripts/examples/rstanarm.jl	390	Rat Weight Gain — Bayesian ANOVA (R² Prior)	weightgain	weightgain	https://vincentarelbundock.github.io/Rdatasets/csv/HSAUR/weightgain.csv	weightgain ~ source * type	weightgain ~ source * type	true			unresolved	https://mc-stan.org/rstanarm/articles/aov.html	false	false
268	true	05c3f465e7987e8d7caa7e214fedddd90415a922	rstanarm	weightgain_re	scripts/examples/rstanarm.jl	405	Rat Weight Gain — Factors as Random Effects	weightgain	weightgain	https://vincentarelbundock.github.io/Rdatasets/csv/HSAUR/weightgain.csv	weightgain ~ 1 + (1|source) + (1|type) + (1|source:type)	weightgain ~ 1 + (1|source) + (1|type) + (1|source:type)	true			unresolved	https://mc-stan.org/rstanarm/articles/aov.html	false	false
269	true	05c3f465e7987e8d7caa7e214fedddd90415a922	rstanarm	esoph_polr	scripts/examples/rstanarm.jl	422	Esophageal Cancer — Ordinal Logistic Regression	esoph	esoph	https://vincentarelbundock.github.io/Rdatasets/csv/datasets/esoph.csv	tobgp ~ agegp + alcgp	tobgp ~ agegp + alcgp	true			unresolved	https://mc-stan.org/rstanarm/articles/polr.html	false	false
270	true	05c3f465e7987e8d7caa7e214fedddd90415a922	rstanarm	gasoline_beta	scripts/examples/rstanarm.jl	439	Gasoline Yield — Beta Regression (Mean Only)	gasoline_yield	gasoline_yield	https://vincentarelbundock.github.io/Rdatasets/csv/betareg/GasolineYield.csv	yield ~ gravity + pressure + temp10 + batch	yield ~ gravity + pressure + temp10 + batch	true			unresolved	https://mc-stan.org/rstanarm/articles/betareg.html	false	false
271	true	05c3f465e7987e8d7caa7e214fedddd90415a922	rstanarm	gasoline_beta_distr	scripts/examples/rstanarm.jl	455	Gasoline Yield — Distributional Beta Regression	gasoline_yield	gasoline_yield	https://vincentarelbundock.github.io/Rdatasets/csv/betareg/GasolineYield.csv	yield ~ gravity + pressure + temp10 + batch | gravity + pressure	yield ~ gravity + pressure + temp10 + batch | gravity + pressure	true			unresolved	https://mc-stan.org/rstanarm/articles/betareg.html	false	false
272	true	05c3f465e7987e8d7caa7e214fedddd90415a922	rstanarm	cbpp_glmm	scripts/examples/rstanarm.jl	476	Bovine Pleuropneumonia — Binomial GLMM	cbpp_glmm	cbpp_rs	https://vincentarelbundock.github.io/Rdatasets/csv/lme4/cbpp.csv	cbind(incidence, size - incidence) ~ size + period + (1|herd)	cbind(incidence, size - incidence) ~ size + period + (1|herd)	true			unresolved	https://mc-stan.org/rstanarm/articles/glmer.html	false	false
273	true	05c3f465e7987e8d7caa7e214fedddd90415a922	rstanarm	bball_pooled	scripts/examples/rstanarm.jl	496	MLB Batting 1970 — Complete Pooling	bball_pooling	bball1970	https://vincentarelbundock.github.io/Rdatasets/csv/rstanarm/bball1970.csv	cbind(Hits, AB - Hits) ~ 1	cbind(Hits, AB - Hits) ~ 1	true			unresolved	https://mc-stan.org/rstanarm/articles/pooling.html	false	false
274	true	05c3f465e7987e8d7caa7e214fedddd90415a922	rstanarm	bball_nopooling	scripts/examples/rstanarm.jl	511	MLB Batting 1970 — No Pooling	bball_pooling	bball1970	https://vincentarelbundock.github.io/Rdatasets/csv/rstanarm/bball1970.csv	cbind(Hits, AB - Hits) ~ 0 + Player	cbind(Hits, AB - Hits) ~ 0 + Player	true			unresolved	https://mc-stan.org/rstanarm/articles/pooling.html	false	false
275	true	05c3f465e7987e8d7caa7e214fedddd90415a922	rstanarm	bball_partial	scripts/examples/rstanarm.jl	526	MLB Batting 1970 — Partial Pooling (Hierarchical)	bball_pooling	bball1970	https://vincentarelbundock.github.io/Rdatasets/csv/rstanarm/bball1970.csv	cbind(Hits, AB - Hits) ~ (1|Player)	cbind(Hits, AB - Hits) ~ (1|Player)	true			unresolved	https://mc-stan.org/rstanarm/articles/pooling.html	false	false
276	true	05c3f465e7987e8d7caa7e214fedddd90415a922	vasishth	pupil	scripts/examples/vasishth.jl	30	Pupil Dilation Experiment — Gaussian Regression	pupil	pupil	https://osf.io/z43dz/?action=download	p_size ~ 1 + c_load	p_size ~ 1 + c_load	true			unresolved	https://bruno.nicenboim.me/bayescogsci/	false	false
277	true	05c3f465e7987e8d7caa7e214fedddd90415a922	vasishth	spacebar	scripts/examples/vasishth.jl	67	Spacebar-Pressing Response Times — Lognormal Regression	spacebar	spacebar	synthetic	t ~ 1 + c_trial	t ~ 1 + c_trial	true			unresolved	https://bruno.nicenboim.me/bayescogsci/	false	false
278	true	05c3f465e7987e8d7caa7e214fedddd90415a922	vasishth	recall_wm	scripts/examples/vasishth.jl	104	Working Memory Recall Accuracy — Logistic Regression	recall_wm	recall_wm	https://osf.io/6r9ka/?action=download	correct ~ 1 + c_set_size	correct ~ 1 + c_set_size	true			unresolved	https://bruno.nicenboim.me/bayescogsci/	false	false
279	true	05c3f465e7987e8d7caa7e214fedddd90415a922	vasishth	n400_uncorr	scripts/examples/vasishth.jl	147	N400 EEG — Uncorrelated Varying Slopes	n400	n400	https://osf.io/q7dsk/?action=download	n400 ~ c_cloze + (c_cloze || subj)	n400 ~ c_cloze + (c_cloze || subj)	true			unresolved	https://bruno.nicenboim.me/bayescogsci/	false	false
280	true	05c3f465e7987e8d7caa7e214fedddd90415a922	vasishth	n400_corr	scripts/examples/vasishth.jl	164	N400 EEG — Correlated Varying Slopes	n400	n400	https://osf.io/q7dsk/?action=download	n400 ~ c_cloze + (c_cloze | subj)	n400 ~ c_cloze + (c_cloze | subj)	true			unresolved	https://bruno.nicenboim.me/bayescogsci/	false	false
281	true	05c3f465e7987e8d7caa7e214fedddd90415a922	vasishth	n400_crossed	scripts/examples/vasishth.jl	181	N400 EEG — Crossed Random Effects	n400	n400	https://osf.io/q7dsk/?action=download	n400 ~ c_cloze + (c_cloze | subj) + (c_cloze | item)	n400 ~ c_cloze + (c_cloze | subj) + (c_cloze | item)	true			unresolved	https://bruno.nicenboim.me/bayescogsci/	false	false
282	true	05c3f465e7987e8d7caa7e214fedddd90415a922	vasishth	n400_distr	scripts/examples/vasishth.jl	197	N400 EEG — Distributional Model for Sigma	n400	n400	https://osf.io/q7dsk/?action=download	bf(n400 ~ c_cloze + (c_cloze | subj) + (c_cloze | item), sigma ~ 1 + (1 | subj))	bf(n400 ~ c_cloze + (c_cloze | subj) + (c_cloze | item), sigma ~ 1 + (1 | subj))	true			unresolved	https://bruno.nicenboim.me/bayescogsci/	false	false
283	true	05c3f465e7987e8d7caa7e214fedddd90415a922	vasishth	stroop	scripts/examples/vasishth.jl	240	Stroop Task — Lognormal Varying-Slopes Model	stroop	stroop	https://osf.io/n8xa7/?action=download	RT ~ c_cond + (c_cond | subj)	RT ~ c_cond + (c_cond | subj)	true			unresolved	https://bruno.nicenboim.me/bayescogsci/	false	false
284	true	05c3f465e7987e8d7caa7e214fedddd90415a922	vasishth	pooling_partial	scripts/examples/vasishth.jl	281	Hierarchical Pooling — Partial Pooling	pooling	pooling	synthetic	y ~ 1 + (1 | subj)	y ~ 1 + (1 | subj)	true			unresolved	https://bruno.nicenboim.me/bayescogsci/	false	false
285	true	05c3f465e7987e8d7caa7e214fedddd90415a922	vasishth	pooling_complete	scripts/examples/vasishth.jl	297	Hierarchical Pooling — Complete Pooling	pooling	pooling	synthetic	y ~ 1	y ~ 1	true			unresolved	https://bruno.nicenboim.me/bayescogsci/	false	false
286	true	05c3f465e7987e8d7caa7e214fedddd90415a922	vasishth	pooling_none	scripts/examples/vasishth.jl	313	Hierarchical Pooling — No Pooling	pooling	pooling	synthetic	y ~ 0 + factor(subj)	y ~ 0 + factor(subj)	true			unresolved	https://bruno.nicenboim.me/bayescogsci/	false	false
287	true	05c3f465e7987e8d7caa7e214fedddd90415a922	vasishth	contrasts1_treatment	scripts/examples/vasishth.jl	350	Contrast Coding — Treatment Contrast	contrasts1	contrasts1	synthetic	DV ~ F	DV ~ F	true			unresolved	https://bruno.nicenboim.me/bayescogsci/	false	false
288	true	05c3f465e7987e8d7caa7e214fedddd90415a922	vasishth	contrasts1_cellmeans	scripts/examples/vasishth.jl	366	Contrast Coding — Cell-Means Parameterization	contrasts1	contrasts1	synthetic	DV ~ -1 + F	DV ~ -1 + F	true			unresolved	https://bruno.nicenboim.me/bayescogsci/	false	false
289	true	05c3f465e7987e8d7caa7e214fedddd90415a922	vasishth	contrasts1_monotonic	scripts/examples/vasishth.jl	382	Contrast Coding — Monotonic Effect	contrasts1	contrasts1	synthetic	DV ~ 1 + mo(F)	DV ~ 1 + mo(F)	true			unresolved	https://bruno.nicenboim.me/bayescogsci/	false	false
290	true	05c3f465e7987e8d7caa7e214fedddd90415a922	vasishth	contrasts2x2_factorial	scripts/examples/vasishth.jl	423	2×2 Factorial — Full Factorial Model	contrasts2x2	contrasts2x2	synthetic	DV ~ A * B	DV ~ A * B	true			unresolved	https://bruno.nicenboim.me/bayescogsci/	false	false
291	true	05c3f465e7987e8d7caa7e214fedddd90415a922	vasishth	contrasts2x2_nested	scripts/examples/vasishth.jl	439	2×2 Factorial — Nested Model	contrasts2x2	contrasts2x2	synthetic	DV ~ B / A	DV ~ B / A	true			unresolved	https://bruno.nicenboim.me/bayescogsci/	false	false
292	true	05c3f465e7987e8d7caa7e214fedddd90415a922	vasishth	contrasts2x2_logistic	scripts/examples/vasishth.jl	455	2×2 Factorial — Logistic Regression	contrasts2x2	contrasts2x2	synthetic	pDV ~ A * B	pDV ~ A * B	true			unresolved	https://bruno.nicenboim.me/bayescogsci/	false	false
293	true	05c3f465e7987e8d7caa7e214fedddd90415a922	vasishth	meta_sbi	scripts/examples/vasishth.jl	499	Meta-Analysis — Random Effects Model	meta_sbi	meta_sbi	https://osf.io/du3qp/?action=download	effect | resp_se(SE, sigma = FALSE) ~ 1 + (1 | study_id)	effect | resp_se(SE, sigma = FALSE) ~ 1 + (1 | study_id)	true			unresolved	https://bruno.nicenboim.me/bayescogsci/	false	false
294	true	05c3f465e7987e8d7caa7e214fedddd90415a922	vasishth	indiv_diff_naive	scripts/examples/vasishth.jl	541	Individual Differences — Naive OLS	indiv_diff	indiv_diff	https://osf.io/du3qp/?action=download	mean_rspeed ~ c_mean_pcu	mean_rspeed ~ c_mean_pcu	true			unresolved	https://bruno.nicenboim.me/bayescogsci/	false	false
295	true	05c3f465e7987e8d7caa7e214fedddd90415a922	vasishth	indiv_diff_me	scripts/examples/vasishth.jl	557	Individual Differences — Measurement Error Model	indiv_diff	indiv_diff	https://osf.io/du3qp/?action=download	mean_rspeed | resp_se(se_rspeed, sigma = TRUE) ~ me(c_mean_pcu, se_pcu)	mean_rspeed | resp_se(se_rspeed, sigma = TRUE) ~ me(c_mean_pcu, se_pcu)	true			unresolved	https://bruno.nicenboim.me/bayescogsci/	false	false
296	true	05c3f465e7987e8d7caa7e214fedddd90415a922	bmm	mixture2p_setsize	scripts/examples/bmm.jl	64	Mixture2p — Two-Parameter Mixture Model (Set Size Effects)	color_wheel_mixture	bays2009_synth	synthetic	thetat ~ 0 + set_size + (0 + set_size | id); kappa ~ 0 + set_size + (0 + set_size | id)	thetat ~ 0 + set_size + (0 + set_size | id); kappa ~ 0 + set_size + (0 + set_size | id)	true			unresolved	https://venpopov.github.io/bmm/articles/bmm_mixture_models.html	false	false
297	true	05c3f465e7987e8d7caa7e214fedddd90415a922	bmm	mixture3p_setsize	scripts/examples/bmm.jl	92	Mixture3p — Three-Parameter Mixture Model (Non-Target Swaps)	color_wheel_mixture	bays2009_synth	synthetic	thetat ~ 0 + set_size + (0 + set_size | id); thetant ~ 0 + set_size + (0 + set_size | id); kappa ~ 0 + set_size + (0 + set_size | id)	thetat ~ 0 + set_size + (0 + set_size | id); thetant ~ 0 + set_size + (0 + set_size | id); kappa ~ 0 + set_size + (0 + set_size | id)	true			unresolved	https://venpopov.github.io/bmm/articles/bmm_mixture_models.html	false	false
298	true	05c3f465e7987e8d7caa7e214fedddd90415a922	bmm	sdm_condition	scripts/examples/bmm.jl	149	SDM — Signal Discrimination Model (Condition Effects)	sdm_condition	sdm_synth	synthetic	c ~ 0 + cond; kappa ~ 0 + cond	c ~ 0 + cond; kappa ~ 0 + cond	true			unresolved	https://venpopov.github.io/bmm/articles/bmm_sdm_simple.html	false	false
299	true	05c3f465e7987e8d7caa7e214fedddd90415a922	bmm	imm_full_condition	scripts/examples/bmm.jl	219	IMM Full — Interference Measurement Model (All Four Parameters)	imm_condition	imm_synth	synthetic	c ~ 0 + cond; a ~ 0 + cond; s ~ 0 + cond; kappa ~ 0 + cond	c ~ 0 + cond; a ~ 0 + cond; s ~ 0 + cond; kappa ~ 0 + cond	true			unresolved	https://venpopov.github.io/bmm/articles/bmm_imm.html	false	false
300	true	05c3f465e7987e8d7caa7e214fedddd90415a922	flocker	single_season_repvarying	scripts/examples/flocker.jl	73	Single-Season Occupancy — Multi-Species with Event Covariates	single_season	fd_rep_varying	synthetic	occ: ~ uc1 + (1 + uc1 | species); det: ~ uc1 + ec1 + (1 + uc1 + ec1 | species)	occ: ~ uc1 + (1 + uc1 | species); det: ~ uc1 + ec1 + (1 + uc1 + ec1 | species)	true			unresolved	https://jsocolar.github.io/flocker/articles/flocker_tutorial.html	false	false
301	true	05c3f465e7987e8d7caa7e214fedddd90415a922	flocker	single_season_repconstant	scripts/examples/flocker.jl	102	Single-Season Occupancy — Multi-Species, No Event Covariates	single_season	fd_rep_varying	synthetic	occ: ~ uc1 + (1 + uc1 | species); det: ~ uc1 + (1 + uc1 | species)	occ: ~ uc1 + (1 + uc1 | species); det: ~ uc1 + (1 + uc1 | species)	true			unresolved	https://jsocolar.github.io/flocker/articles/flocker_tutorial.html	false	false
302	true	05c3f465e7987e8d7caa7e214fedddd90415a922	flocker	colex_explicit	scripts/examples/flocker.jl	175	Colonisation-Extinction — Explicit Initial Occupancy	colex_multiseason	fd_multi	synthetic	occ: ~ uc1; det: ~ uc1 + ec1; col: ~ uc1; ex: ~ uc1	occ: ~ uc1; det: ~ uc1 + ec1; col: ~ uc1; ex: ~ uc1	true			unresolved	https://jsocolar.github.io/flocker/articles/flocker_tutorial.html	false	false
303	true	05c3f465e7987e8d7caa7e214fedddd90415a922	flocker	colex_equilibrium	scripts/examples/flocker.jl	199	Colonisation-Extinction — Equilibrium Initial Occupancy	colex_multiseason	fd_multi	synthetic	det: ~ uc1 + ec1; col: ~ uc1; ex: ~ uc1	det: ~ uc1 + ec1; col: ~ uc1; ex: ~ uc1	true			unresolved	https://jsocolar.github.io/flocker/articles/flocker_tutorial.html	false	false
304	true	05c3f465e7987e8d7caa7e214fedddd90415a922	flocker	autologistic_equilibrium	scripts/examples/flocker.jl	221	Autologistic Occupancy — Equilibrium Initial Occupancy	autologistic_multiseason	fd_multi	synthetic	det: ~ uc1 + ec1; col: ~ uc1; auto: ~ 1	det: ~ uc1 + ec1; col: ~ uc1; auto: ~ 1	true			unresolved	https://jsocolar.github.io/flocker/articles/flocker_tutorial.html	false	false
305	true	05c3f465e7987e8d7caa7e214fedddd90415a922	flocker	augmented_multispecies	scripts/examples/flocker.jl	311	Data-Augmented Occupancy — Species Richness Estimation	augmented_richness	fd_augmented	synthetic	occ: ~ (1 | ff_species); det: ~ uc1 + ec1 + (1 + uc1 + ec1 | ff_species)	occ: ~ (1 | ff_species); det: ~ uc1 + ec1 + (1 + uc1 + ec1 | ff_species)	true			unresolved	https://jsocolar.github.io/flocker/articles/flocker_tutorial.html	false	false
306	true	05c3f465e7987e8d7caa7e214fedddd90415a922	mvgam	portal_glm_re	scripts/examples/mvgam.jl	83	Poisson GLM — Hierarchical Year Random Effects	portal_counts	portal_synth	synthetic	count ~ s(year_fac, bs = "re") - 1	count ~ s(year_fac, bs = "re") - 1	true			unresolved	https://nicholasjclark.github.io/mvgam/articles/mvgam_overview.html	false	false
307	true	05c3f465e7987e8d7caa7e214fedddd90415a922	mvgam	portal_ar_ndvi	scripts/examples/mvgam.jl	103	Poisson GAM — NDVI Smooth + AR(1) Latent Trend	portal_counts	portal_synth	synthetic	obs: count ~ 1 | trend: ~ s(ndvi_ma12, k = 6) [AR()]	obs: count ~ 1 | trend: ~ s(ndvi_ma12, k = 6) [AR()]	true			unresolved	https://nicholasjclark.github.io/mvgam/articles/mvgam_overview.html	false	false
308	true	05c3f465e7987e8d7caa7e214fedddd90415a922	mvgam	portal_shared_trend	scripts/examples/mvgam.jl	351	Shared Latent Trend — Multi-Series Seasonal AR(1)	portal_counts	portal_synth	synthetic	obs: count ~ series - 1 | trend: ~ s(season, bs = "cc", k = 8) [AR()]	obs: count ~ series - 1 | trend: ~ s(season, bs = "cc", k = 8) [AR()]	true			unresolved	https://nicholasjclark.github.io/mvgam/articles/shared_states.html	false	false
309	true	05c3f465e7987e8d7caa7e214fedddd90415a922	mvgam	plankton_var	scripts/examples/mvgam.jl	180	Gaussian VAR — Tensor-Product Environmental Smooths	plankton_var	plankton_synth	synthetic	obs: y ~ -1 | trend: ~ te(temp, month, k = c(4, 4)) + te(temp, month, k = c(4, 4), by = trend) - 1 [VAR(cor = TRUE)]	obs: y ~ -1 | trend: ~ te(temp, month, k = c(4, 4)) + te(temp, month, k = c(4, 4), by = trend) - 1 [VAR(cor = TRUE)]	true			unresolved	https://nicholasjclark.github.io/mvgam/articles/trend_formulas.html	false	false
